Time (UTC),Latitude,Longitude,Air Temperature QC,Air Temperature,Air pressure QC,Air pressure,Humidity QC,Humidity,Wind speed QC,Wind speed,Wind Direction QC,Wind Direction
day-month-year hour:minute:second,Decimal Degrees East,Decimal Degrees North,QC Code,Degrees Celsius,QC Code,millibar,QC Code,percent,QC Code,meters per second,QC Code,Degrees clockwise from due north
Dd-MMM-yyyy HH:mm:ss,°E,°N,int,°C,int,mb,int,%,int,m/s,int,°
30-Jun-24 14:12:00,38.03349,-76.33731,1,27.75,1,1017.01,,,1,3.57,1,248
30-Jun-24 14:18:00,38.03349,-76.33731,1,27.86,1,1016.42,,,1,3.78,1,254.2
30-Jun-24 14:24:00,38.03348,-76.33731,1,28,1,1017.01,,,1,3.45,1,253.7
30-Jun-24 14:30:00,38.03348,-76.33733,1,28.13,1,1016.19,,,1,3.71,1,252.4
30-Jun-24 14:36:00,38.03348,-76.33733,1,28.43,1,1016.77,,,1,3.08,1,253
30-Jun-24 14:42:00,38.03341,-76.33733,1,28.57,1,1016.13,,,1,2.84,1,252.2
30-Jun-24 14:48:00,38.03343,-76.33733,1,28.61,1,1016.85,,,1,2.49,1,263.1
30-Jun-24 14:54:00,38.03342,-76.33733,1,28.8,1,1016.03,,,1,2.23,1,269.4
30-Jun-24 15:00:00,38.03341,-76.33733,1,28.9,1,1016.57,,,1,3.07,1,258.2
30-Jun-24 15:06:00,38.03343,-76.33733,2,28.71,2,1015.74,,,2,3.13,2,255.1
30-Jun-24 15:12:00,38.03341,-76.33733,1,28.6,1,1016.47,,,1,2.64,1,246.1
30-Jun-24 15:18:00,38.03341,-76.33733,1,28.61,1,1016.14,,,1,2.3,1,248.3
30-Jun-24 15:24:00,38.03341,-76.33733,1,28.7,1,1016.75,,,1,1.9,1,245.7
30-Jun-24 15:30:00,38.03341,-76.33733,1,28.93,1,1016.74,,,1,1.76,1,239.1
30-Jun-24 15:36:00,38.03341,-76.33733,1,29.24,1,1016.21,,,1,1.58,1,244.1
30-Jun-24 15:42:00,38.03341,-76.33733,1,29.67,1,1016.26,,,1,1.26,1,260.6
30-Jun-24 15:48:00,38.03341,-76.33733,2,29.71,2,1016.24,,,2,1.13,2,300.5
30-Jun-24 15:54:00,38.03341,-76.33733,1,29.7,1,1016.55,,,1,1.07,1,301.3
30-Jun-24 16:00:00,38.03341,-76.33733,1,29.41,1,1016.45,,,1,1.59,1,333.7
30-Jun-24 16:06:00,38.03341,-76.33733,1,29.3,1,1016.48,,,1,1.38,1,308
30-Jun-24 16:12:00,38.03341,-76.33733,1,29.31,1,1016.61,,,1,1.13,1,291.4
30-Jun-24 16:18:00,38.03341,-76.33733,1,29.72,1,1016.19,,,1,0.61,1,294.1
30-Jun-24 16:24:00,38.03341,-76.33733,1,29.73,1,1016.71,,,1,0.42,1,332
30-Jun-24 16:30:00,38.03341,-76.33733,1,29.5,1,1016.68,,,1,0.43,1,339.3
30-Jun-24 16:36:00,38.03341,-76.33733,1,29.35,1,1016.32,,,1,0.97,1,2.5
30-Jun-24 16:42:00,38.03341,-76.33733,1,29.2,1,1016.3,,,1,0.98,1,344.4
30-Jun-24 16:48:00,38.03341,-76.33733,1,29.3,1,1015.52,,,1,0.51,1,323.7
30-Jun-24 16:54:00,38.03341,-76.33733,2,29.63,2,1016.51,,,2,0.29,2,308.3
30-Jun-24 17:00:00,38.03341,-76.33733,1,29.7,1,1015.34,,,1,0.35,1,305.9
30-Jun-24 17:06:00,38.03341,-76.33733,1,30.02,1,1016.04,,,1,0.62,1,293
30-Jun-24 17:12:00,38.03341,-76.33733,1,30.4,1,1014.86,,,1,0.55,1,296.7
30-Jun-24 17:18:00,38.03341,-76.33733,1,30.31,1,1015.48,,,1,0.21,1,181.5
30-Jun-24 17:24:00,38.03341,-76.33733,1,29.97,1,1014.57,,,1,0.22,1,106.9
30-Jun-24 17:30:00,38.03341,-76.33733,1,29.75,1,1015.43,,,1,0.63,1,8
30-Jun-24 17:42:00,38.03341,-76.33733,1,29.3,1,1014.98,,,1,0.67,1,87.4
30-Jun-24 17:48:00,38.03341,-76.33733,1,29.22,1,1015.07,,,1,0.56,1,29.8
30-Jun-24 17:54:00,38.03341,-76.33733,1,29.28,1,1015.5,,,1,0.28,1,97.9
30-Jun-24 18:00:00,38.03340,-76.33733,1,29.59,1,1015.57,,,1,0.31,1,149
30-Jun-24 18:06:00,38.03341,-76.33733,1,29.91,1,1015.55,,,1,0.47,1,310.6
30-Jun-24 18:12:00,38.03341,-76.33733,1,29.82,1,1014.74,,,1,0.96,1,334.6
30-Jun-24 18:18:00,38.03341,-76.33733,1,29.64,1,1014.62,,,1,1.28,1,351.7
30-Jun-24 18:24:00,38.03341,-76.33733,1,29.49,1,1014.27,,,1,1.1,1,353.7
30-Jun-24 18:30:00,38.03337,-76.33733,1,29.3,1,1013.32,,,1,0.81,1,24.4
30-Jun-24 18:36:00,38.03340,-76.33733,1,29.2,1,1013.41,,,1,1.39,1,108
30-Jun-24 18:42:00,38.03341,-76.33733,1,28.97,1,1014.53,,,1,1.67,1,108
30-Jun-24 18:48:00,38.03340,-76.33733,1,28.6,1,1014.65,,,1,1.77,1,101.3
30-Jun-24 18:54:00,38.03341,-76.33733,1,28.41,1,1014.34,,,1,2.57,1,109.3
30-Jun-24 19:00:00,38.03341,-76.33733,1,28.31,1,1014.23,,,1,3.26,1,112
30-Jun-24 19:06:00,38.03341,-76.33733,1,28.29,1,1014.11,,,1,2.77,1,116.7
30-Jun-24 19:12:00,38.03341,-76.33748,1,27.56,1,1013.99,,,1,6.28,1,130.8
30-Jun-24 19:18:00,38.03349,-76.33747,1,27.45,1,1013.6,,,1,5.86,1,143.2
30-Jun-24 19:24:00,38.03352,-76.33748,1,27.1,1,1013.83,,,1,6.66,1,133.1
30-Jun-24 19:30:00,38.03352,-76.33749,1,26.8,1,1012.84,,,1,7.09,1,132.1
30-Jun-24 19:36:00,38.03352,-76.33749,1,26.84,1,1013.82,,,1,7.54,1,140.3
30-Jun-24 19:42:00,38.03352,-76.33748,1,26.65,1,1012.95,,,1,7.46,1,144.3
30-Jun-24 19:48:00,38.03352,-76.33749,1,26.19,1,1014.53,,,1,9.68,1,147.6
30-Jun-24 19:54:00,38.03352,-76.33749,2,26.11,2,1013.55,,,2,8.47,2,138.5
30-Jun-24 20:00:00,38.03350,-76.33749,1,25.66,1,1013.32,,,1,7.88,1,141.5
30-Jun-24 20:06:00,38.03350,-76.33749,1,25.6,1,1013.12,,,1,7.52,1,134
30-Jun-24 20:12:00,38.03350,-76.33749,1,25.58,1,1013.7,,,1,7.61,1,136
30-Jun-24 20:18:00,38.03350,-76.33748,1,25.98,1,1013.63,,,1,7.95,1,145.7
30-Jun-24 20:24:00,38.03352,-76.33748,1,26.26,1,1013.8,,,1,7.31,1,150.9
30-Jun-24 20:30:00,38.03352,-76.33748,1,26.41,1,1013.49,,,1,7.09,1,152.1
30-Jun-24 20:36:00,38.03352,-76.33748,1,26.58,1,1013.73,,,1,7.28,1,154
30-Jun-24 20:42:00,38.03352,-76.33748,1,26.57,1,1013.01,,,1,7.61,1,153.7
30-Jun-24 20:48:00,38.03352,-76.33748,1,26.69,1,1013.04,,,1,7.25,1,153.7
30-Jun-24 20:54:00,38.03352,-76.33748,1,26.78,1,1012.93,,,1,6.31,1,158.1
30-Jun-24 21:00:00,38.03353,-76.33748,1,26.83,1,1013.03,,,1,5.76,1,164.9
30-Jun-24 21:06:00,38.03353,-76.33748,1,27.01,1,1013.26,,,1,5.23,1,166
30-Jun-24 21:12:00,38.03353,-76.33748,1,27.1,1,1013.28,,,1,5.5,1,170.3
30-Jun-24 21:18:00,38.03353,-76.33748,1,27.31,1,1013.38,,,1,5.18,1,172.8
30-Jun-24 21:24:00,38.03352,-76.33748,1,27.54,1,1013.08,,,1,5.18,1,173.7
30-Jun-24 21:30:00,38.03352,-76.33749,1,27.59,1,1013.05,,,1,5.18,1,170.6
30-Jun-24 21:36:00,38.03352,-76.33749,1,27.41,1,1013.05,,,1,5.41,1,178.4
30-Jun-24 21:42:00,38.03352,-76.33749,1,27.36,1,1013.04,,,1,4.46,1,179.5
30-Jun-24 21:48:00,38.03352,-76.33749,1,27.4,1,1013.27,,,1,4.11,1,177.4
30-Jun-24 21:54:00,38.03345,-76.33772,1,27.64,1,1011.91,,,1,4.08,1,174.5
30-Jun-24 22:00:00,38.03350,-76.33748,1,27.78,1,1012.47,,,1,4.04,1,175
30-Jun-24 22:06:00,38.03350,-76.33749,1,27.91,1,1012.25,,,1,3.75,1,172.8
30-Jun-24 22:12:00,38.03350,-76.33749,1,27.82,1,1011.46,,,1,4.97,1,172.9
30-Jun-24 22:18:00,38.03350,-76.33749,1,27.8,1,1012.26,,,1,5.6,1,169.7
30-Jun-24 22:24:00,38.03350,-76.33749,1,27.41,1,1012.01,,,1,6.59,1,167.7
30-Jun-24 22:30:00,38.03352,-76.33750,1,27.5,1,1013.17,,,1,5.14,1,167.1
30-Jun-24 22:36:00,38.03352,-76.33749,1,27.42,1,1013.12,,,1,5.58,1,174.8
30-Jun-24 22:42:00,38.03352,-76.33750,1,27.61,1,1013.59,,,1,4.86,1,178.7
30-Jun-24 22:48:00,38.03352,-76.33750,1,27.3,1,1013.21,,,1,5.77,1,176.9
30-Jun-24 22:54:00,38.03352,-76.33749,1,27.2,1,1013.52,,,1,6.22,1,176
30-Jun-24 23:00:00,38.03352,-76.33749,1,27.1,1,1013.02,,,1,8.08,1,181
30-Jun-24 23:06:00,38.03352,-76.33749,1,26.96,1,1013.48,,,1,7.61,1,186.7
30-Jun-24 23:12:00,38.03350,-76.33743,2,26.86,2,1012.88,,,2,7.19,2,190.5
30-Jun-24 23:18:00,38.03352,-76.33749,1,26.7,1,1012.94,,,1,8.41,1,190
30-Jun-24 23:24:00,,,9,26.42,9,1011.51,,,2,,2,
30-Jun-24 23:30:00,,,9,26.21,9,1011.35,,,2,,2,
30-Jun-24 23:36:00,,,9,26.11,9,1011.41,,,2,,2,
30-Jun-24 23:42:00,38.03353,-76.33749,2,26.01,2,1013.2,,,2,8.22,2,190.6
30-Jun-24 23:48:00,38.03353,-76.33749,1,26,1,1012.99,,,1,8.02,1,185.3
30-Jun-24 23:54:00,38.03352,-76.33749,2,26.01,2,1012.6,,,2,7.66,2,187.9
01-Jul-24 00:00:00,38.03364,-76.33749,1,26,1,1012.44,,,1,8.21,1,186.7
01-Jul-24 00:06:00,38.03364,-76.33754,1,25.9,1,1012.32,,,1,8.12,1,194.2
01-Jul-24 00:12:00,38.03364,-76.33755,1,25.8,1,1012.24,,,1,7.78,1,194.9
01-Jul-24 00:18:00,38.03363,-76.33752,2,25.71,2,1011.89,,,2,7.89,2,198.4
01-Jul-24 00:24:00,38.03363,-76.33754,1,25.61,1,1012.55,,,1,7.41,1,199.9
01-Jul-24 00:30:00,38.03359,-76.33751,2,25.51,2,1012.06,,,2,7.85,2,198.3
01-Jul-24 00:36:00,38.03361,-76.33755,1,25.45,1,1012.32,,,1,6,1,200.3
01-Jul-24 00:42:00,38.03355,-76.33755,2,25.43,2,1011.76,,,2,5.71,2,210.6
01-Jul-24 00:48:00,38.03354,-76.33755,1,25.47,1,1012.47,,,1,5.44,1,206.2
01-Jul-24 00:54:00,38.03362,-76.33752,2,25.5,2,1012.49,,,2,5.44,2,210.1
01-Jul-24 01:00:00,38.03364,-76.33755,1,25.54,1,1013.62,,,1,5.49,1,214.3
01-Jul-24 01:06:00,38.03364,-76.33755,1,25.51,1,1013.04,,,1,5.77,1,214.7
01-Jul-24 01:12:00,38.03364,-76.33755,2,25.51,2,1013.48,,,2,5.55,2,215.1
01-Jul-24 01:18:00,38.03363,-76.33755,1,25.5,1,1013.17,,,1,4.8,1,216
01-Jul-24 01:24:00,38.03363,-76.33755,1,25.5,1,1013.49,,,1,4.56,1,220.7
01-Jul-24 01:30:00,38.03364,-76.33755,1,25.5,1,1013.51,,,1,4.57,1,220.8
01-Jul-24 01:36:00,38.03357,-76.33755,1,25.6,1,1014.31,,,1,6.09,1,272
01-Jul-24 01:42:00,38.03355,-76.33755,1,25.65,1,1014.18,,,1,5.04,1,260.5
01-Jul-24 01:48:00,38.03354,-76.33755,2,25.67,2,1013.94,,,2,5.31,2,278
01-Jul-24 01:54:00,38.03353,-76.33750,1,25.7,1,1013.39,,,1,4.61,1,260.8
01-Jul-24 02:00:00,38.03353,-76.33750,2,25.8,2,1013.28,,,2,6.03,2,248.5
01-Jul-24 02:06:00,38.03354,-76.33749,1,25.81,1,1013.48,,,1,7.13,1,260
01-Jul-24 02:12:00,38.03359,-76.33750,2,25.7,2,1013.48,,,2,6,2,246.4
01-Jul-24 02:18:00,38.03361,-76.33749,1,25.7,1,1013.45,,,1,6.17,1,228.6
01-Jul-24 02:24:00,38.03360,-76.33749,1,25.6,1,1013.43,,,1,5.21,1,249.1
01-Jul-24 02:30:00,38.03364,-76.33749,1,25.59,1,1013.47,,,1,5.36,1,241.1
01-Jul-24 02:36:00,38.03364,-76.33749,2,25.5,2,1013.41,,,2,5.69,2,235.3
01-Jul-24 02:48:00,38.03360,-76.33749,1,25.31,1,1013.23,,,1,5.78,1,243.2
01-Jul-24 02:54:00,38.03359,-76.33749,1,25.41,1,1013.7,,,1,4.6,1,240.2
01-Jul-24 03:00:00,38.03353,-76.33749,1,25.34,1,1013.17,,,1,5.04,1,241.1
01-Jul-24 03:06:00,38.03352,-76.33749,1,25.41,1,1013.77,,,1,4.57,1,242.4
01-Jul-24 03:12:00,38.03352,-76.33748,1,25.46,1,1013.54,,,1,4.56,1,241.7
01-Jul-24 03:18:00,38.03352,-76.33749,1,25.51,1,1013.91,,,1,3.82,1,240.3
01-Jul-24 03:24:00,38.03352,-76.33748,1,25.5,1,1013.54,,,1,2.89,1,245.5
01-Jul-24 03:30:00,38.03352,-76.33749,2,25.6,2,1013.94,,,2,2.37,2,264.4
01-Jul-24 03:36:00,38.03352,-76.33749,1,25.61,1,1013.59,,,1,2.27,1,285.4
01-Jul-24 03:42:00,38.03352,-76.33749,1,25.7,1,1014.05,,,1,2.33,1,295.7
01-Jul-24 03:48:00,38.03352,-76.33749,2,25.7,2,1013.97,,,2,2.44,2,296.6
01-Jul-24 03:54:00,38.03352,-76.33749,1,25.7,1,1014.89,,,1,1.99,1,311.5
01-Jul-24 04:00:00,38.03352,-76.33749,1,25.7,1,1015.38,,,1,3.71,1,312.1
01-Jul-24 04:06:00,38.03352,-76.33749,2,25.7,2,1015.42,,,2,2.29,2,304.7
01-Jul-24 04:12:00,38.03352,-76.33749,1,25.49,1,1015.14,,,1,2.73,1,349.5
01-Jul-24 04:18:00,38.03352,-76.33750,1,25.3,1,1015.42,,,1,2.37,1,338.1
01-Jul-24 04:24:00,38.03352,-76.33749,2,24.98,2,1015.16,,,2,3.43,2,357.8
01-Jul-24 04:30:00,38.03350,-76.33749,1,24.56,1,1014.76,,,1,3.29,1,342.1
01-Jul-24 04:36:00,38.03350,-76.33749,1,24.35,1,1014.75,,,1,2.97,1,338
01-Jul-24 04:42:00,38.03350,-76.33749,2,23.88,2,1014.48,,,2,2.53,2,331
01-Jul-24 04:48:00,38.03350,-76.33749,1,23.7,1,1014.6,,,1,2.52,1,318.1
01-Jul-24 04:54:00,38.03350,-76.33749,1,23.59,1,1014.57,,,1,4.35,1,342.2
01-Jul-24 05:00:00,38.03350,-76.33749,1,23.5,1,1014.53,,,1,2.47,1,357.1
01-Jul-24 05:06:00,38.03350,-76.33749,2,23.45,2,1014.63,,,2,2.43,2,16.4
01-Jul-24 05:12:00,38.03350,-76.33749,1,23.53,1,1014.52,,,1,4.78,1,22.3
01-Jul-24 05:18:00,38.03350,-76.33749,1,23.31,1,1014.32,,,1,4.22,1,14.6
01-Jul-24 05:24:00,38.03350,-76.33749,1,23.33,1,1014.51,,,1,3.21,1,11.4
01-Jul-24 05:30:00,38.03349,-76.33749,1,23.36,1,1014.4,,,1,3.49,1,21.7
01-Jul-24 05:36:00,38.03349,-76.33749,2,23.48,2,1014.54,,,2,3.45,2,13.7
01-Jul-24 05:42:00,38.03349,-76.33749,1,23.47,1,1014.34,,,1,3.04,1,13.3
01-Jul-24 05:48:00,38.03350,-76.33748,1,23.51,1,1014.27,,,1,3.02,1,356
01-Jul-24 05:54:00,38.03349,-76.33748,1,23.5,1,1013.82,,,1,4.14,1,323.6
01-Jul-24 06:00:00,38.03349,-76.33748,2,23.4,2,1014.2,,,2,4.15,2,334.1
01-Jul-24 06:06:00,38.03349,-76.33748,1,23.12,1,1013.85,,,1,5.43,1,331
01-Jul-24 06:12:00,38.03349,-76.33748,1,23.25,1,1014.17,,,1,5.43,1,331.4
01-Jul-24 06:18:00,38.03349,-76.33748,1,23.13,1,1014.08,,,1,5.8,1,334.4
01-Jul-24 06:24:00,38.03349,-76.33748,1,23.33,1,1014.36,,,1,6.7,1,330.2
01-Jul-24 06:30:00,38.03349,-76.33748,2,23.8,2,1014.33,,,2,6.88,2,329.1
01-Jul-24 06:36:00,38.03349,-76.33748,1,23.7,1,1014.71,,,1,6.38,1,327.6
01-Jul-24 06:42:00,38.03348,-76.33748,1,23.5,1,1014.76,,,1,6.11,1,327.5
01-Jul-24 06:48:00,38.03348,-76.33748,2,23.4,2,1014.94,,,2,7.18,2,338.9
01-Jul-24 06:54:00,38.03341,-76.33748,1,23.21,1,1014.9,,,1,7.91,1,340.8
01-Jul-24 07:00:00,38.03348,-76.33749,2,23.11,2,1014.98,,,2,7.5,2,337
01-Jul-24 07:06:00,38.03349,-76.33749,1,23.1,1,1015.12,,,1,6.66,1,334.9
01-Jul-24 07:12:00,38.03349,-76.33748,2,23.04,2,1014.96,,,2,6.81,2,335.2
01-Jul-24 07:18:00,38.03346,-76.33749,1,22.91,1,1014.97,,,1,6.44,1,334.6
01-Jul-24 07:24:00,38.03345,-76.33741,1,23.01,1,1014.89,,,1,7.18,1,332.2
01-Jul-24 07:30:00,38.03348,-76.33748,1,22.91,1,1015.09,,,1,8.12,1,329.8
01-Jul-24 07:36:00,,,9,22.76,9,1013.99,,,2,,2,
01-Jul-24 07:42:00,38.03342,-76.33748,1,22.74,1,1015.09,,,1,7.31,1,333.8
01-Jul-24 07:48:00,38.03348,-76.33748,2,22.7,2,1014.7,,,2,7.34,2,336.5
01-Jul-24 07:54:00,38.03347,-76.33748,1,22.49,1,1014.94,,,1,7.81,1,338
01-Jul-24 08:00:00,38.03347,-76.33749,1,22.42,1,1014.51,,,1,7.23,1,335.7
01-Jul-24 08:06:00,38.03342,-76.33749,1,22.51,1,1015.05,,,1,7.55,1,333.7
01-Jul-24 08:12:00,38.03349,-76.33748,1,22.51,1,1015.17,,,1,6.99,1,328.2
01-Jul-24 08:18:00,38.03348,-76.33748,1,22.4,1,1015.29,,,1,7.07,1,330.4
01-Jul-24 08:24:00,38.03348,-76.33748,1,22.28,1,1014.78,,,1,7.45,1,335.4
01-Jul-24 08:30:00,38.03348,-76.33749,1,22.11,1,1015.22,,,1,8.13,1,330.5
01-Jul-24 08:36:00,38.03348,-76.33748,1,22,1,1014.85,,,1,7.46,1,326.3
01-Jul-24 08:42:00,38.03349,-76.33748,1,21.9,1,1015.38,,,1,7.78,1,332.1
01-Jul-24 08:48:00,38.03349,-76.33748,1,21.9,1,1015.12,,,1,8.72,1,332.6
01-Jul-24 08:54:00,38.03347,-76.33748,1,21.85,1,1015.47,,,1,8.45,1,332.1
01-Jul-24 09:00:00,,,9,21.61,9,1014.52,,,2,,2,
01-Jul-24 09:06:00,38.03341,-76.33748,2,21,2,1015.18,,,2,10.06,2,336.9
01-Jul-24 09:12:00,38.03341,-76.33748,1,19.29,1,1015.13,,,1,7.77,1,330.8
01-Jul-24 09:18:00,,,9,19.16,9,1014.85,,,2,,2,
01-Jul-24 09:24:00,,,9,19.75,9,1014.66,,,2,,2,
01-Jul-24 09:30:00,,,9,19.89,9,1014.88,,,2,,2,
01-Jul-24 09:36:00,,,9,20.29,9,1014.87,,,2,,2,
01-Jul-24 09:42:00,38.03344,-76.33742,1,20.41,1,1015.32,,,1,8.38,1,331.8
01-Jul-24 09:48:00,,,9,20.4,9,1015.06,,,2,,2,
01-Jul-24 09:54:00,,,9,20.43,9,1015.34,,,2,,2,
01-Jul-24 10:00:00,,,9,20.47,9,1015.18,,,2,,2,
01-Jul-24 10:06:00,38.03344,-76.33743,1,20.27,1,1016.09,,,1,8.47,1,323.9
01-Jul-24 10:12:00,,,9,19.38,9,1015.73,,,2,,2,
01-Jul-24 10:18:00,,,9,19.24,9,1016.19,,,2,,2,
01-Jul-24 10:24:00,,,9,19.73,9,1016.39,,,2,,2,
01-Jul-24 10:30:00,,,9,19.97,9,1016.41,,,2,,2,
01-Jul-24 10:36:00,,,9,20.23,9,1016.36,,,2,,2,
01-Jul-24 10:42:00,,,2,20.32,2,1016.51,,,2,,2,
01-Jul-24 10:48:00,,,9,20.26,9,1016.38,,,2,,2,
01-Jul-24 10:54:00,,,9,17.89,9,1016.02,,,2,,2,
01-Jul-24 11:00:00,,,9,18.51,9,1016.09,,,2,,2,
01-Jul-24 11:06:00,,,9,19.64,9,1016.34,,,2,,2,
01-Jul-24 11:12:00,,,9,19.69,9,1016.44,,,2,,2,
01-Jul-24 11:18:00,,,9,19.61,9,1016.56,,,2,,2,
01-Jul-24 11:24:00,,,9,19.68,9,1016.61,,,2,,2,
01-Jul-24 11:30:00,,,9,19.73,9,1016.59,,,2,,2,
01-Jul-24 11:36:00,,,9,19.69,9,1016.61,,,2,,2,
01-Jul-24 11:42:00,,,9,19.53,9,1016.7,,,2,,2,
01-Jul-24 11:48:00,,,9,19.57,9,1016.87,,,2,,2,
01-Jul-24 11:54:00,,,9,19.41,9,1016.98,,,2,,2,
01-Jul-24 12:00:00,,,9,19.73,9,1017.19,,,2,,2,
01-Jul-24 12:06:00,,,9,19.67,9,1017.01,,,2,,2,
01-Jul-24 12:12:00,,,9,19.87,9,1017.26,,,2,,2,
01-Jul-24 12:18:00,,,9,19.58,9,1017.26,,,2,,2,
01-Jul-24 12:24:00,,,9,19.27,9,1017.36,,,2,,2,
01-Jul-24 12:30:00,,,9,19.41,9,1017.62,,,2,,2,
01-Jul-24 12:36:00,,,9,19.55,9,1017.66,,,2,,2,
01-Jul-24 12:42:00,,,9,19.73,9,1017.65,,,2,,2,
01-Jul-24 12:48:00,,,9,19.73,9,1017.53,,,2,,2,
01-Jul-24 12:54:00,,,9,19.81,9,1017.88,,,2,,2,
01-Jul-24 13:00:00,,,9,19.8,9,1017.99,,,2,,2,
01-Jul-24 13:06:00,,,9,19.89,9,1017.86,,,2,,2,
01-Jul-24 13:12:00,,,9,20,9,1018.36,,,2,,2,
01-Jul-24 13:18:00,,,9,20.29,9,1018.45,,,2,,2,
01-Jul-24 13:24:00,,,9,20.37,9,1018.56,,,2,,2,
01-Jul-24 13:30:00,38.03345,-76.33741,1,20.32,1,1018.82,,,1,8.89,1,343.6
01-Jul-24 13:36:00,,,9,20.21,9,1018.59,,,2,,2,
01-Jul-24 13:42:00,,,9,20.07,9,1018.26,,,2,,2,
01-Jul-24 13:48:00,,,9,20.05,9,1018.27,,,2,,2,
01-Jul-24 13:54:00,,,9,20.23,9,1018.31,,,2,,2,
01-Jul-24 14:00:00,,,9,20.12,9,1018.29,,,2,,2,
01-Jul-24 14:06:00,38.03349,-76.33747,1,20.17,1,1020.16,,,1,10,1,347
01-Jul-24 14:12:00,,,9,20.02,9,1018.47,,,2,,2,
01-Jul-24 14:18:00,38.03342,-76.33748,1,19.96,1,1020.32,,,1,10.57,1,343.8
01-Jul-24 14:24:00,,,9,20.13,9,1018.88,,,2,,2,
01-Jul-24 14:30:00,,,9,20.09,9,1018.42,,,2,,2,
01-Jul-24 14:36:00,38.03345,-76.33746,1,20,1,1019.1,,,1,10.7,1,346
01-Jul-24 14:42:00,,,9,20,9,1018.63,,,2,,2,
01-Jul-24 14:48:00,,,9,19.95,9,1018.49,,,2,,2,
01-Jul-24 14:54:00,,,9,20.07,9,1018.6,,,2,,2,
01-Jul-24 15:00:00,,,9,20.02,9,1018.76,,,2,,2,
01-Jul-24 15:06:00,,,9,20.36,9,1018.64,,,2,,2,
01-Jul-24 15:12:00,,,9,20.18,9,1018.67,,,2,,2,
01-Jul-24 15:18:00,,,9,20.14,9,1018.71,,,2,,2,
01-Jul-24 15:24:00,,,9,20.36,9,1018.86,,,2,,2,
01-Jul-24 15:30:00,,,9,20.32,9,1018.64,,,2,,2,
01-Jul-24 15:36:00,,,9,20.41,9,1018.76,,,2,,2,
01-Jul-24 15:42:00,,,9,20.37,9,1018.75,,,2,,2,
01-Jul-24 15:48:00,38.03349,-76.33748,1,20.29,1,1020.36,,,1,9.71,1,332.6
01-Jul-24 15:54:00,,,9,20.44,9,1019,,,2,,2,
01-Jul-24 16:00:00,,,9,20.63,9,1019.02,,,2,,2,
01-Jul-24 16:06:00,,,9,20.72,9,1018.84,,,2,,2,
01-Jul-24 16:12:00,38.03345,-76.33743,1,20.64,1,1019.08,,,1,7.89,1,341.4
01-Jul-24 16:18:00,,,9,20.63,9,1018.77,,,2,,2,
01-Jul-24 16:24:00,,,9,20.75,9,1018.58,,,2,,2,
01-Jul-24 16:30:00,,,9,20.71,9,1018.6,,,2,,2,
01-Jul-24 16:36:00,,,9,20.74,9,1018.58,,,2,,2,
01-Jul-24 16:42:00,,,9,20.86,9,1018.41,,,2,,2,
01-Jul-24 16:48:00,,,9,20.86,9,1018.32,,,2,,2,
01-Jul-24 16:54:00,,,9,20.92,9,1018.45,,,2,,2,
01-Jul-24 17:00:00,,,9,20.93,9,1018.19,,,2,,2,
01-Jul-24 17:06:00,,,9,21.04,9,1018.15,,,2,,2,
01-Jul-24 17:12:00,,,9,21.07,9,1018.17,,,2,,2,
01-Jul-24 17:18:00,,,9,21.07,9,1018.15,,,2,,2,
01-Jul-24 17:24:00,,,9,21.1,9,1018.09,,,2,,2,
01-Jul-24 17:30:00,,,9,21.23,9,1018.21,,,2,,2,
01-Jul-24 17:36:00,,,9,21.41,9,1018.07,,,2,,2,
01-Jul-24 17:42:00,,,9,21.46,9,1018.08,,,2,,2,
01-Jul-24 17:48:00,,,9,21.39,9,1018.16,,,2,,2,
01-Jul-24 17:54:00,,,9,21.53,9,1018,,,2,,2,
01-Jul-24 18:00:00,,,9,21.61,9,1018,,,2,,2,
01-Jul-24 18:06:00,,,9,21.62,9,1017.96,,,2,,2,
01-Jul-24 18:12:00,,,9,21.77,9,1018.09,,,2,,2,
01-Jul-24 18:18:00,,,9,21.75,9,1018.05,,,2,,2,
01-Jul-24 18:24:00,,,9,21.84,9,1017.88,,,2,,2,
01-Jul-24 18:30:00,,,9,21.87,9,1017.88,,,2,,2,
01-Jul-24 18:36:00,,,9,21.84,9,1017.91,,,2,,2,
01-Jul-24 18:42:00,,,9,21.9,9,1017.93,,,2,,2,
01-Jul-24 18:48:00,,,9,21.91,9,1017.85,,,2,,2,
01-Jul-24 18:54:00,,,9,21.92,9,1017.89,,,2,,2,
01-Jul-24 19:00:00,,,9,21.99,9,1017.96,,,2,,2,
01-Jul-24 19:06:00,,,9,22.01,9,1017.89,,,2,,2,
01-Jul-24 19:12:00,,,9,22.09,9,1017.93,,,2,,2,
01-Jul-24 19:18:00,,,9,22.1,9,1017.96,,,2,,2,
01-Jul-24 19:24:00,,,9,22.2,9,1018,,,2,,2,
01-Jul-24 19:30:00,38.03340,-76.33749,1,22.19,1,1019.6,,,1,9.22,1,12
01-Jul-24 19:36:00,,,2,22.25,2,1017.95,,,2,,2,
01-Jul-24 19:42:00,,,9,22.31,9,1018,,,2,,2,
01-Jul-24 19:48:00,38.03343,-76.33744,1,22.37,1,1018.68,,,1,10.26,1,15.3
01-Jul-24 19:54:00,,,9,22.38,9,1018.01,,,2,,2,
