Time (UTC),Latitude,Longitude,Temperature QC,Temperature,Salinity QC,Salinity,Chlorophyll QC,Chlorophyll,Turbidity QC,Turbidity,Oxygen QC,Oxygen,Waves QC,Significant wave height,Wave from direction,Wave period,North surface currents,East surface currents
day-month-year hour:minute:second,Degrees East,Degrees North,QC Code,Degrees Celsius,QC Code,practical salinity unit,QC Code,Micrograms per Liter,QC Code,Nephelometric Turbidity Units,QC Code,millilitres O2 per liter,QC Code,meters,Degrees clockwise from due north,seconds,meters/second,meters/second
Dd-MMM-yyyy HH:mm:ss,deg e,deg n,int,°C,int,PSU,int,ug/L,int,NTU,int,ml/L,int,meters,°,s,m/s,m/s
13-Jan-24 02:48:00,38.03368,-76.33757,1,7.27,1,15.11,,,,,,,1,0.56,223.2,4.08,164.62,-161.54
13-Jan-24 02:54:00,38.03368,-76.33757,1,7.29,1,15.12,,,,,,,1,0.81,131.7,4.6,182.52,-178.23
13-Jan-24 03:00:00,38.03368,-76.33757,1,7.31,1,15.13,,,,,,,1,0.81,131.7,4.6,248.2,-203.12
13-Jan-24 03:06:00,38.03368,-76.33757,1,7.31,1,15.05,,,,,,,1,0.81,131.7,4.6,260.07,-255.19
13-Jan-24 03:12:00,38.03368,-76.33760,2,7.32,2,15.04,,,,,,,2,0.75,125.6,4.08,239.77,-271.77
13-Jan-24 03:18:00,38.03368,-76.33767,1,7.33,1,15.05,,,,,,,1,0.75,125.6,4.08,245.55,-293.81
13-Jan-24 03:24:00,38.03368,-76.33774,1,7.33,1,15.04,,,,,,,1,0.75,125.6,4.08,249.41,-297.37
13-Jan-24 03:30:00,38.03368,-76.33779,1,7.34,1,15.05,,,,,,,1,0.74,133.5,4.69,244.67,-318
13-Jan-24 03:36:00,38.03368,-76.33779,1,7.35,1,15.07,,,,,,,1,0.74,133.5,4.69,249.42,-306.99
13-Jan-24 03:42:00,38.03368,-76.33779,1,7.37,1,15.12,,,,,,,1,0.74,133.5,4.69,270.74,-303.79
13-Jan-24 03:48:00,38.03368,-76.33766,1,7.37,1,15.12,,,,,,,1,0.74,133.5,4.69,299.54,-297.82
13-Jan-24 03:54:00,38.03368,-76.33765,1,7.37,1,15.11,,,,,,,1,0.74,137.7,4.4,290.75,-270.95
13-Jan-24 04:00:00,38.03368,-76.33757,1,7.37,1,15.1,,,,,,,1,0.74,137.7,4.4,326.36,-266.17
13-Jan-24 04:06:00,38.03368,-76.33757,1,7.36,1,15.1,,,,,,,1,0.74,137.7,4.4,285.86,-232.7
13-Jan-24 04:12:00,38.03368,-76.33757,1,7.37,1,15.08,,,,,,,1,0.72,123.9,4.43,284.13,-246.09
13-Jan-24 04:18:00,38.03368,-76.33757,1,7.36,1,15.08,,,,,,,1,0.72,123.9,4.43,267.09,-236.9
13-Jan-24 04:24:00,38.03368,-76.33757,1,7.36,1,15.07,,,,,,,1,0.72,123.9,4.43,293.43,-250.68
13-Jan-24 04:30:00,38.03368,-76.33757,1,7.35,1,15.07,,,,,,,1,0.74,132.3,4.62,230.28,-228.46
13-Jan-24 04:36:00,38.03368,-76.33757,1,7.35,1,15.05,,,,,,,1,0.74,132.3,4.62,238.19,-225.2
13-Jan-24 04:42:00,38.03368,-76.33757,1,7.35,1,15.04,,,,,,,1,0.74,132.3,4.62,254.56,-232.63
13-Jan-24 04:48:00,38.03368,-76.33757,2,7.34,2,15.03,,,,,,,2,0.74,132.3,4.62,244.42,-221.64
13-Jan-24 04:54:00,38.03368,-76.33757,1,7.34,1,15.02,,,,,,,1,0.76,106.2,4.62,251.86,-218.71
13-Jan-24 05:00:00,38.03368,-76.33757,1,7.34,1,15.01,,,,,,,1,0.76,106.2,4.62,242.81,-190.17
13-Jan-24 05:06:00,38.03368,-76.33757,1,7.34,1,15,,,,,,,1,0.76,106.2,4.62,250.38,-183.31
13-Jan-24 05:12:00,38.03368,-76.33757,1,7.34,1,14.99,,,,,,,1,0.75,140.5,4.36,202.84,-156.47
13-Jan-24 05:18:00,38.03367,-76.33757,1,7.34,1,14.99,,,,,,,1,0.75,140.5,4.36,189.23,-152.44
13-Jan-24 05:24:00,38.03368,-76.33757,1,7.33,1,14.98,,,,,,,1,0.75,140.5,4.36,182.85,-140.52
13-Jan-24 05:30:00,38.03368,-76.33757,1,7.34,1,14.98,,,,,,,1,0.7,142.7,4.55,185.28,-147.58
13-Jan-24 05:36:00,38.03368,-76.33757,1,7.33,1,14.98,,,,,,,1,0.7,142.7,4.55,156.16,-139.57
13-Jan-24 05:42:00,38.03366,-76.33757,1,7.33,1,14.97,,,,,,,1,0.7,142.7,4.55,172.97,-141.89
13-Jan-24 05:48:00,38.03366,-76.33757,1,7.34,1,14.97,,,,,,,1,0.7,142.7,4.55,156,-155.57
13-Jan-24 05:54:00,38.03368,-76.33757,1,7.34,1,14.97,,,,,,,1,0.56,125.2,4.41,172.62,-142.17
13-Jan-24 06:00:00,38.03365,-76.33757,1,7.34,1,14.96,,,,,,,1,0.56,125.2,4.41,163.28,-153.44
13-Jan-24 06:06:00,38.03368,-76.33757,1,7.34,1,14.96,,,,,,,1,0.56,125.2,4.41,159.21,-140.61
13-Jan-24 06:12:00,38.03366,-76.33757,1,7.34,1,14.95,,,,,,,1,0.43,115.6,4.38,152.92,-136.22
13-Jan-24 06:18:00,38.03365,-76.33757,1,7.34,1,14.96,,,,,,,1,0.43,115.6,4.38,134.41,-128.44
13-Jan-24 06:24:00,38.03367,-76.33757,1,7.34,1,14.95,,,,,,,1,0.43,115.6,4.38,114.8,-122.9
13-Jan-24 06:30:00,38.03367,-76.33757,1,7.34,1,14.95,,,,,,,1,0.38,110.3,3.97,131.79,-120.39
13-Jan-24 06:36:00,38.03365,-76.33757,1,7.33,1,14.95,,,,,,,1,0.38,110.3,3.97,91.78,-116.83
13-Jan-24 06:42:00,38.03368,-76.33757,1,7.33,1,14.94,,,,,,,1,0.38,110.3,3.97,117.66,-123.36
13-Jan-24 06:48:00,38.03365,-76.33757,1,7.33,1,14.94,,,,,,,1,0.38,110.3,3.97,114.04,-101.88
13-Jan-24 06:54:00,38.03365,-76.33757,2,7.33,2,14.94,,,,,,,2,0.37,250.7,3.93,82.58,-106.24
13-Jan-24 07:00:00,38.03365,-76.33757,1,7.33,1,14.94,,,,,,,1,0.37,250.7,3.93,72.36,-97.44
13-Jan-24 07:06:00,38.03365,-76.33757,1,7.33,1,14.94,,,,,,,1,0.37,250.7,3.93,80.9,-94.94
13-Jan-24 07:12:00,38.03365,-76.33757,1,7.33,1,14.94,,,,,,,1,0.35,102.8,4.29,65.8,-87.93
13-Jan-24 07:18:00,38.03365,-76.33757,1,7.32,1,14.94,,,,,,,1,0.35,102.8,4.29,60.56,-80.15
13-Jan-24 07:24:00,38.03365,-76.33757,1,7.32,1,14.94,,,,,,,1,0.35,102.8,4.29,58.23,-81.2
13-Jan-24 07:30:00,38.03365,-76.33757,1,7.32,1,14.94,,,,,,,1,0.33,103.6,3.88,47.65,-71.36
13-Jan-24 07:36:00,38.03365,-76.33757,1,7.33,1,14.93,,,,,,,1,0.33,103.6,3.88,49.91,-74.64
13-Jan-24 07:42:00,38.03365,-76.33757,1,7.34,1,14.93,,,,,,,1,0.33,103.6,3.88,34.35,-60.64
13-Jan-24 07:48:00,38.03365,-76.33757,1,7.35,1,14.93,,,,,,,1,0.33,103.6,3.88,30.28,-61.49
13-Jan-24 07:54:00,38.03365,-76.33757,1,7.34,1,14.93,,,,,,,1,0.32,106.1,4.46,22.99,-53.73
13-Jan-24 08:00:00,38.03365,-76.33757,1,7.34,1,14.93,,,,,,,1,0.32,106.1,4.46,17.78,-52.62
13-Jan-24 08:06:00,38.03365,-76.33757,1,7.34,1,14.93,,,,,,,1,0.32,106.1,4.46,9.1,-46.88
13-Jan-24 08:12:00,38.03365,-76.33755,1,7.34,1,14.94,,,,,,,1,0.29,94,3.96,12.48,-41.59
13-Jan-24 08:18:00,38.03365,-76.33757,1,7.34,1,14.93,,,,,,,1,0.29,94,3.96,1.52,-32.4
13-Jan-24 08:24:00,38.03365,-76.33755,1,7.33,1,14.93,,,,,,,1,0.29,94,3.96,8.17,-25.63
13-Jan-24 08:30:00,38.03365,-76.33755,1,7.33,1,14.93,,,,,,,1,0.28,230.4,4.11,1.7,-25.51
13-Jan-24 08:36:00,38.03365,-76.33755,1,7.33,1,14.93,,,,,,,1,0.28,230.4,4.11,-11.71,-12.12
13-Jan-24 08:42:00,38.03365,-76.33755,1,7.34,1,14.93,,,,,,,1,0.28,230.4,4.11,-11.08,-6.47
13-Jan-24 08:48:00,38.03365,-76.33755,1,7.34,1,14.93,,,,,,,1,0.28,230.4,4.11,-19.68,6.76
13-Jan-24 08:54:00,38.03365,-76.33755,1,7.34,1,14.93,,,,,,,1,0.28,153.8,4.26,-41.73,41.46
13-Jan-24 09:00:00,38.03364,-76.33755,1,7.34,1,14.93,,,,,,,1,0.28,153.8,4.26,-46.21,53.76
13-Jan-24 09:06:00,38.03364,-76.33755,1,7.34,1,14.93,,,,,,,1,0.28,153.8,4.26,-52.81,61.18
13-Jan-24 09:12:00,38.03364,-76.33755,1,7.34,1,14.94,,,,,,,1,0.49,259.9,3.79,-53.69,74.32
13-Jan-24 09:18:00,38.03364,-76.33755,1,7.34,1,14.93,,,,,,,1,0.49,259.9,3.79,-67.08,72.87
13-Jan-24 09:24:00,38.03364,-76.33755,1,7.34,1,14.94,,,,,,,1,0.49,259.9,3.79,-80.11,78.7
13-Jan-24 09:30:00,38.03364,-76.33755,1,7.35,1,14.94,,,,,,,1,0.53,156.6,4.2,-82.46,103.03
13-Jan-24 09:36:00,38.03364,-76.33750,1,7.36,1,14.94,,,,,,,1,0.53,156.6,4.2,-92.53,113.37
13-Jan-24 09:42:00,38.03364,-76.33749,1,7.36,1,14.94,,,,,,,1,0.53,156.6,4.2,-101.59,112.79
13-Jan-24 09:48:00,38.03362,-76.33749,1,7.35,1,14.94,,,,,,,1,0.53,156.6,4.2,-92.11,125.3
13-Jan-24 09:54:00,38.03355,-76.33749,1,7.35,1,14.94,,,,,,,1,0.57,124.1,4.03,-87.11,147.15
13-Jan-24 10:00:00,38.03354,-76.33749,1,7.35,1,14.94,,,,,,,1,0.57,124.1,4.03,-96.42,142.52
13-Jan-24 10:06:00,38.03353,-76.33749,1,7.34,1,14.94,,,,,,,1,0.57,124.1,4.03,-93.07,150.53
13-Jan-24 10:12:00,38.03353,-76.33749,1,7.34,1,14.94,,,,,,,1,0.56,177.2,2.46,-115.62,142.84
13-Jan-24 10:18:00,38.03353,-76.33750,1,7.34,1,14.94,,,,,,,1,0.56,177.2,2.46,-124.24,157.49
13-Jan-24 10:24:00,38.03354,-76.33749,1,7.35,1,14.94,,,,,,,1,0.56,177.2,2.46,-130.55,165.22
13-Jan-24 10:30:00,38.03353,-76.33749,1,7.35,1,14.94,,,,,,,1,0.56,177.2,2.46,-144.07,169.42
13-Jan-24 10:36:00,38.03353,-76.33749,1,7.35,1,14.94,,,,,,,1,0.6,160.3,4.04,-140.07,186.3
13-Jan-24 10:42:00,38.03353,-76.33749,1,7.34,1,14.93,,,,,,,1,0.6,160.3,4.04,-137.52,182.24
13-Jan-24 10:48:00,38.03353,-76.33749,1,7.34,1,14.93,,,,,,,1,0.6,160.3,4.04,-130.46,173.65
13-Jan-24 10:54:00,38.03353,-76.33749,1,7.34,1,14.93,,,,,,,1,0.6,117.7,4,-135.09,182.96
13-Jan-24 11:00:00,38.03353,-76.33748,1,7.34,1,14.93,,,,,,,1,0.6,117.7,4,-126.71,195.6
13-Jan-24 11:06:00,38.03353,-76.33749,1,7.34,1,14.93,,,,,,,1,0.6,117.7,4,-132.56,176.64
13-Jan-24 11:12:00,38.03353,-76.33749,1,7.34,1,14.93,,,,,,,1,0.62,106.7,2.55,-133.81,178.72
13-Jan-24 11:18:00,38.03353,-76.33748,1,7.34,1,14.93,,,,,,,1,0.62,106.7,2.55,-148.37,182.61
13-Jan-24 11:24:00,38.03353,-76.33748,1,7.34,1,14.93,,,,,,,1,0.62,106.7,2.55,-132.18,188.57
13-Jan-24 11:30:00,38.03353,-76.33748,1,7.34,1,14.93,,,,,,,1,0.62,106.7,2.55,-127.32,182.16
13-Jan-24 11:36:00,38.03353,-76.33748,1,7.34,1,14.93,,,,,,,1,0.68,248.8,2.59,-134.58,196.1
13-Jan-24 11:42:00,38.03353,-76.33748,1,7.34,1,14.93,,,,,,,1,0.68,248.8,2.59,-144.92,177.21
13-Jan-24 11:48:00,38.03353,-76.33748,1,7.34,1,14.94,,,,,,,1,0.68,248.8,2.59,-137.13,178.93
13-Jan-24 11:54:00,38.03353,-76.33748,1,7.35,1,14.94,,,,,,,1,0.56,129,2.48,-140.74,166.86
13-Jan-24 12:00:00,38.03353,-76.33748,1,7.34,1,14.94,,,,,,,1,0.56,129,2.48,-132.69,166.99
13-Jan-24 12:06:00,38.03353,-76.33748,1,7.34,1,14.94,,,,,,,1,0.56,129,2.48,-124.53,153.19
13-Jan-24 12:12:00,38.03353,-76.33748,1,7.34,1,14.94,,,,,,,1,0.51,165.7,2.72,-122.4,161.55
13-Jan-24 12:18:00,38.03353,-76.33748,1,7.34,1,14.94,,,,,,,1,0.51,165.7,2.72,-121.45,148.71
13-Jan-24 12:24:00,38.03353,-76.33748,1,7.34,1,14.94,,,,,,,1,0.51,165.7,2.72,-113.37,153.91
13-Jan-24 12:30:00,38.03353,-76.33748,1,7.34,1,14.95,,,,,,,1,0.51,165.7,2.72,-111.38,156.02
13-Jan-24 12:36:00,38.03353,-76.33748,1,7.34,1,14.95,,,,,,,1,0.45,111.7,2.82,-117.98,116.35
13-Jan-24 12:42:00,38.03353,-76.33748,1,7.34,1,14.95,,,,,,,1,0.45,111.7,2.82,-108.74,122.68
13-Jan-24 12:48:00,38.03353,-76.33748,1,7.34,1,14.95,,,,,,,1,0.45,111.7,2.82,-122.87,123.35
13-Jan-24 12:54:00,38.03363,-76.33748,1,7.34,1,14.95,,,,,,,1,0.58,252.9,16.67,-108.64,118.51
13-Jan-24 13:00:00,38.03363,-76.33749,1,7.34,1,14.96,,,,,,,1,0.58,252.9,16.67,-111.17,120.98
13-Jan-24 13:06:00,38.03360,-76.33748,1,7.34,1,14.96,,,,,,,1,0.58,252.9,16.67,-100.3,105.21
13-Jan-24 13:12:00,38.03354,-76.33749,1,7.34,1,14.96,,,,,,,1,0.46,188.7,2.74,-78.53,102.99
13-Jan-24 13:18:00,38.03362,-76.33748,1,7.34,1,14.96,,,,,,,1,0.46,188.7,2.74,-88.67,95.68
13-Jan-24 13:24:00,38.03354,-76.33748,1,7.34,1,14.96,,,,,,,1,0.46,188.7,2.74,-72.77,99.81
13-Jan-24 13:30:00,38.03354,-76.33748,2,7.34,2,14.96,,,,,,,2,0.46,188.7,2.74,-77.08,84.69
13-Jan-24 13:36:00,38.03354,-76.33748,1,7.35,1,14.97,,,,,,,1,0.41,314.1,3.12,-84.87,94.19
13-Jan-24 13:42:00,38.03363,-76.33748,1,7.35,1,14.97,,,,,,,1,0.41,314.1,3.12,-65.67,62.19
13-Jan-24 13:48:00,38.03358,-76.33748,1,7.35,1,14.96,,,,,,,1,0.41,314.1,3.12,-75.95,56.47
13-Jan-24 13:54:00,38.03364,-76.33748,1,7.35,1,14.97,,,,,,,1,0.45,274.7,6.45,-31.81,21.37
13-Jan-24 14:00:00,38.03364,-76.33748,1,7.35,1,14.97,,,,,,,1,0.45,274.7,6.45,-22.02,21.24
13-Jan-24 14:06:00,38.03365,-76.33748,1,7.35,1,14.97,,,,,,,1,0.45,274.7,6.45,3.41,18.12
13-Jan-24 14:12:00,38.03364,-76.33748,1,7.36,1,14.97,,,,,,,1,0.55,347.4,14.81,-0.36,26.48
13-Jan-24 14:18:00,38.03364,-76.33748,1,7.36,1,14.97,,,,,,,1,0.55,347.4,14.81,10.78,14.21
13-Jan-24 14:24:00,38.03364,-76.33748,1,7.36,1,14.97,,,,,,,1,0.55,347.4,14.81,-5.5,5.86
13-Jan-24 14:30:00,38.03364,-76.33749,1,7.36,1,14.97,,,,,,,1,0.55,347.4,14.81,3.99,-0.26
13-Jan-24 14:36:00,38.03364,-76.33748,1,7.36,1,14.97,,,,,,,1,0.46,41.7,3.16,12.5,-7.58
13-Jan-24 14:42:00,38.03364,-76.33748,1,7.36,1,14.97,,,,,,,1,0.46,41.7,3.16,27.63,-21.34
13-Jan-24 14:48:00,38.03364,-76.33748,1,7.37,1,14.97,,,,,,,1,0.46,41.7,3.16,39.22,-26.48
13-Jan-24 14:54:00,38.03364,-76.33748,1,7.37,1,14.96,,,,,,,1,0.43,113.8,3.14,28.06,-33.74
13-Jan-24 15:00:00,38.03363,-76.33748,1,7.37,1,14.96,,,,,,,1,0.43,113.8,3.14,31.17,-13.4
13-Jan-24 15:06:00,38.03364,-76.33748,1,7.38,1,14.97,,,,,,,1,0.43,113.8,3.14,54.23,1.5
13-Jan-24 15:12:00,38.03364,-76.33748,1,7.37,1,14.97,,,,,,,1,0.63,252.6,3.36,59.82,-21.5
13-Jan-24 15:18:00,38.03364,-76.33748,2,7.38,2,14.97,,,,,,,2,0.63,252.6,3.36,69.24,-20.7
13-Jan-24 15:24:00,38.03364,-76.33748,1,7.38,1,14.97,,,,,,,1,0.63,252.6,3.36,55.4,-29.87
13-Jan-24 15:30:00,38.03365,-76.33748,1,7.38,1,14.96,,,,,,,1,0.63,252.6,3.36,55.21,-44.77
13-Jan-24 15:36:00,38.03365,-76.33748,1,7.38,1,14.96,,,,,,,1,0.62,265.1,3.46,82.14,-55
13-Jan-24 15:42:00,38.03365,-76.33749,1,7.39,1,14.95,,,,,,,1,0.62,265.1,3.46,82.81,-33.84
13-Jan-24 15:48:00,38.03365,-76.33749,1,7.4,1,14.95,,,,,,,1,0.62,265.1,3.46,65.64,-41.79
13-Jan-24 15:54:00,38.03365,-76.33749,1,7.4,1,14.95,,,,,,,1,0.65,271.4,3.51,80.44,-54.21
13-Jan-24 16:00:00,38.03365,-76.33748,1,7.4,1,14.95,,,,,,,1,0.65,271.4,3.51,61.41,-63.11
13-Jan-24 16:06:00,38.03365,-76.33748,1,7.41,1,14.95,,,,,,,1,0.65,271.4,3.51,84.4,-54.94
13-Jan-24 16:12:00,38.03364,-76.33748,1,7.41,1,14.95,,,,,,,1,0.69,281.9,3.66,100.61,-14.65
13-Jan-24 16:18:00,38.03364,-76.33748,1,7.41,1,14.95,,,,,,,1,0.69,281.9,3.66,98.79,-68.06
13-Jan-24 16:24:00,38.03364,-76.33748,1,7.41,1,14.95,,,,,,,1,0.69,281.9,3.66,103.32,-67.7
13-Jan-24 16:30:00,38.03364,-76.33748,1,7.42,1,14.94,,,,,,,1,0.69,281.9,3.66,82.6,-70.52
13-Jan-24 16:36:00,38.03365,-76.33748,1,7.43,1,14.95,,,,,,,1,0.58,298.7,3.9,96,-47.71
13-Jan-24 16:42:00,38.03365,-76.33748,1,7.44,1,14.95,,,,,,,1,0.58,298.7,3.9,94.07,-52.01
13-Jan-24 16:48:00,38.03368,-76.33748,2,7.44,2,14.95,,,,,,,2,0.58,298.7,3.9,111.28,-69.25
13-Jan-24 16:54:00,38.03368,-76.33749,1,7.44,1,14.95,,,,,,,1,0.56,324.2,4.05,103.73,-60.01
13-Jan-24 17:00:00,38.03366,-76.33748,1,7.44,1,14.94,,,,,,,1,0.56,324.2,4.05,115.35,-42.75
13-Jan-24 17:06:00,38.03365,-76.33748,2,7.44,2,14.94,,,,,,,2,0.56,324.2,4.05,112.29,-16.63
13-Jan-24 17:12:00,38.03365,-76.33748,1,7.43,1,14.94,,,,,,,1,0.58,207.1,4.11,110.06,-12.52
13-Jan-24 17:18:00,38.03364,-76.33747,1,7.43,1,14.94,,,,,,,1,0.58,207.1,4.11,107.68,-18.35
13-Jan-24 17:24:00,38.03365,-76.33745,1,7.44,1,14.94,,,,,,,1,0.58,207.1,4.11,94.05,7.48
13-Jan-24 17:30:00,38.03365,-76.33733,1,7.45,1,14.94,,,,,,,1,0.58,207.1,4.11,85.97,1.34
13-Jan-24 17:36:00,38.03364,-76.33748,1,7.47,1,14.96,,,,,,,1,0.62,176.9,4.12,67.33,20.99
13-Jan-24 17:42:00,38.03354,-76.33744,1,7.48,1,14.96,,,,,,,1,0.62,176.9,4.12,39.13,12.95
13-Jan-24 17:48:00,38.03353,-76.33746,1,7.5,1,14.97,,,,,,,1,0.62,176.9,4.12,17.37,11.55
13-Jan-24 17:54:00,38.03353,-76.33739,1,7.49,1,14.98,,,,,,,1,0.52,189.6,4.15,37.92,0.04
13-Jan-24 18:00:00,38.03353,-76.33734,1,7.5,1,14.98,,,,,,,1,0.52,189.6,4.15,20.1,19.81
13-Jan-24 18:06:00,38.03353,-76.33733,1,7.5,1,14.98,,,,,,,1,0.52,189.6,4.15,8.32,20.55
13-Jan-24 18:12:00,38.03352,-76.33733,1,7.51,1,14.97,,,,,,,1,0.51,340.5,4.27,17.37,23.57
13-Jan-24 18:18:00,38.03353,-76.33739,1,7.51,1,14.97,,,,,,,1,0.51,340.5,4.27,-10.74,29.25
13-Jan-24 18:24:00,38.03352,-76.33747,1,7.51,1,14.97,,,,,,,1,0.51,340.5,4.27,-13.36,-16.37
13-Jan-24 18:30:00,38.03353,-76.33739,1,7.51,1,14.97,,,,,,,1,0.51,340.5,4.27,-4.07,25.14
13-Jan-24 18:36:00,38.03353,-76.33747,1,7.52,1,14.97,,,,,,,1,0.55,318,3.99,-22.08,39.22
13-Jan-24 18:42:00,38.03353,-76.33736,1,7.52,1,14.97,,,,,,,1,0.55,318,3.99,-41.82,25.97
13-Jan-24 18:48:00,38.03351,-76.33733,1,7.52,1,14.97,,,,,,,1,0.55,318,3.99,-29.11,22.62
13-Jan-24 18:54:00,38.03352,-76.33733,1,7.52,1,14.97,,,,,,,1,0.96,284.9,4.18,-39.44,36.74
13-Jan-24 19:00:00,38.03352,-76.33733,1,7.52,1,14.97,,,,,,,1,0.96,284.9,4.18,-31.48,30.57
13-Jan-24 19:06:00,38.03350,-76.33733,1,7.52,1,14.97,,,,,,,1,0.96,284.9,4.18,-30.01,69.42
13-Jan-24 19:12:00,38.03349,-76.33733,1,7.52,1,14.97,,,,,,,1,0.96,284.9,4.18,-26.18,71.85
13-Jan-24 19:18:00,38.03349,-76.33733,1,7.52,1,14.97,,,,,,,1,0.92,282.1,4.36,-26.77,42.4
13-Jan-24 19:24:00,38.03349,-76.33733,1,7.52,1,14.98,,,,,,,1,0.92,282.1,4.36,-35.77,73.03
13-Jan-24 19:30:00,38.03349,-76.33733,1,7.52,1,14.98,,,,,,,1,0.92,282.1,4.36,-58.05,108.65
13-Jan-24 19:36:00,38.03350,-76.33733,1,7.51,1,14.98,,,,,,,1,0.96,292.6,4.41,-63.4,97.72
13-Jan-24 19:42:00,38.03351,-76.33733,1,7.51,1,14.98,,,,,,,1,0.96,292.6,4.41,-90.91,102.1
13-Jan-24 19:48:00,38.03350,-76.33733,1,7.51,1,14.99,,,,,,,1,0.96,292.6,4.41,-83.26,106.79
13-Jan-24 19:54:00,38.03341,-76.33733,1,7.51,1,14.99,,,,,,,1,0.94,295.5,4.51,-43.48,130.63
13-Jan-24 20:00:00,38.03349,-76.33733,1,7.5,1,15,,,,,,,1,0.94,295.5,4.51,-121.99,97.88
13-Jan-24 20:06:00,38.03348,-76.33733,1,7.49,1,15,,,,,,,1,0.94,295.5,4.51,-86.75,131.71
13-Jan-24 20:12:00,38.03349,-76.33733,1,7.49,1,15,,,,,,,1,0.94,295.5,4.51,-109.19,165.89
13-Jan-24 20:18:00,38.03349,-76.33731,1,7.49,1,15,,,,,,,1,1.03,287.7,4.71,,
13-Jan-24 20:24:00,38.03348,-76.33733,2,7.49,2,15,,,,,,,2,1.03,287.7,4.71,-121.5,144.49
13-Jan-24 20:30:00,38.03349,-76.33733,1,7.49,1,15,,,,,,,1,1.03,287.7,4.71,-111.97,157.4
13-Jan-24 20:36:00,38.03348,-76.33733,1,7.49,1,15,,,,,,,1,0.94,286.1,4.51,-120.11,164.87
13-Jan-24 20:42:00,38.03341,-76.33733,1,7.48,1,15,,,,,,,1,0.94,286.1,4.51,-136.66,188.63
13-Jan-24 20:48:00,38.03343,-76.33733,1,7.48,1,15,,,,,,,1,0.94,286.1,4.51,-146.93,164.75
13-Jan-24 20:54:00,38.03345,-76.33732,1,7.48,1,15,,,,,,,1,0.88,282.6,4.48,-140.64,161.94
13-Jan-24 21:00:00,38.03349,-76.33731,1,7.47,1,15,,,,,,,1,0.88,282.6,4.48,-175.2,148.36
13-Jan-24 21:06:00,38.03349,-76.33731,1,7.47,1,15,,,,,,,1,0.88,282.6,4.48,-182.69,168.95
13-Jan-24 21:12:00,38.03343,-76.33731,1,7.47,1,15,,,,,,,1,0.88,282.6,4.48,-162.77,176.91
13-Jan-24 21:18:00,38.03349,-76.33732,1,7.48,1,15,,,,,,,1,0.89,277.8,4.36,-187.8,185.01
13-Jan-24 21:24:00,38.03349,-76.33732,1,7.48,1,15,,,,,,,1,0.89,277.8,4.36,-175.21,187.69
13-Jan-24 21:30:00,38.03348,-76.33732,1,7.48,1,14.99,,,,,,,1,0.89,277.8,4.36,-182.54,170.2
13-Jan-24 21:36:00,38.03349,-76.33731,1,7.48,1,14.99,,,,,,,1,0.89,280.2,4.1,-205.17,177.64
13-Jan-24 21:42:00,38.03349,-76.33731,1,7.48,1,14.99,,,,,,,1,0.89,280.2,4.1,-200.54,199.71
13-Jan-24 21:48:00,38.03349,-76.33731,1,7.47,1,14.99,,,,,,,1,0.89,280.2,4.1,-189.79,210.19
13-Jan-24 21:54:00,38.03346,-76.33731,1,7.47,1,14.99,,,,,,,1,0.83,278.8,3.68,-215.24,221.52
13-Jan-24 22:00:00,38.03349,-76.33731,1,7.47,1,14.99,,,,,,,1,0.83,278.8,3.68,-186.71,225.85
13-Jan-24 22:06:00,38.03348,-76.33731,1,7.47,1,15,,,,,,,1,0.83,278.8,3.68,-199.58,211.34
13-Jan-24 22:12:00,38.03341,-76.33732,1,7.47,1,14.99,,,,,,,1,0.83,278.8,3.68,-198.11,240.42
13-Jan-24 22:18:00,38.03341,-76.33732,1,7.47,1,15,,,,,,,1,0.82,279.2,4.24,-197.59,206.77
13-Jan-24 22:24:00,38.03341,-76.33733,1,7.47,1,15.01,,,,,,,1,0.82,279.2,4.24,-207.62,205.47
13-Jan-24 22:30:00,38.03341,-76.33733,1,7.47,1,15.01,,,,,,,1,0.82,279.2,4.24,-210.42,197.45
13-Jan-24 22:36:00,38.03341,-76.33732,1,7.46,1,15.02,,,,,,,1,0.66,292,3.92,-204.55,183.49
13-Jan-24 22:42:00,38.03341,-76.33731,1,7.46,1,15.03,,,,,,,1,0.66,292,3.92,-195.58,174.6
13-Jan-24 22:48:00,38.03341,-76.33731,1,7.47,1,15.04,,,,,,,1,0.66,292,3.92,-195.96,197.56
13-Jan-24 22:54:00,38.03341,-76.33731,1,7.46,1,15.04,,,,,,,1,0.64,248,4,-192.3,222.26
13-Jan-24 23:00:00,38.03342,-76.33731,1,7.46,1,15.06,,,,,,,1,0.64,248,4,-181.91,202.59
13-Jan-24 23:06:00,38.03342,-76.33731,1,7.45,1,15.07,,,,,,,1,0.64,248,4,-189.33,219.54
13-Jan-24 23:12:00,38.03341,-76.33733,1,7.43,1,15.09,,,,,,,1,0.64,248,4,-192.55,205.12
13-Jan-24 23:18:00,38.03341,-76.33731,1,7.42,1,15.1,,,,,,,1,0.45,228.2,3.52,-188.22,200.34
13-Jan-24 23:24:00,38.03341,-76.33733,1,7.42,1,15.1,,,,,,,1,0.45,228.2,3.52,-202.09,192.11
13-Jan-24 23:30:00,38.03341,-76.33731,1,7.41,1,15.11,,,,,,,1,0.45,228.2,3.52,-200.69,218.6
